item1,item2,correlation
silence,paper,0.3333333333333333
fine,paper,0.74535599249993
mind,paper,0.6546536707079771
happened,paper,0.5773502691896257
children,paper,0.3333333333333333
couldn’t,paper,0.3333333333333333
suddenly,paper,1
girl,paper,0.3333333333333333
taking,paper,1
life,paper,0.6546536707079771
feeling,paper,0.5773502691896257
sin,paper,0.5773502691896257
arm,paper,0.74535599249993
half,paper,0.6546536707079771
front,paper,0.5773502691896257
family,paper,0.5773502691896257
times,paper,0.74535599249993
appeared,paper,0.74535599249993
carriage,paper,0.3333333333333333
aunt,paper,0.74535599249993
josephine,paper,0.3333333333333333
smile,paper,0.74535599249993
idea,paper,0.5773502691896257
simply,paper,0.74535599249993
form,paper,0.74535599249993
girls,paper,1
afternoon,paper,0.3333333333333333
cranly,paper,0.21821789023599236
flanders,paper,0.3333333333333333
combray,paper,0.21821789023599236
mme,paper,0.21821789023599236
sort,paper,0.74535599249993
françoise,paper,0.21821789023599236
swann,paper,0.21821789023599236
miss,paper,0.3333333333333333
verdurin,paper,0.21821789023599236
odette,paper,0.21821789023599236
jacob,paper,0.3333333333333333
kezia,paper,0.21821789023599236
coming,table,0.6546536707079771
road,table,0.6546536707079771
boy,table,0.4879500364742666
father,table,0.4879500364742666
told,table,0.6546536707079771
looked,table,0.6546536707079771
rose,table,0.9999999999999998
warm,table,0.4879500364742666
mother,table,0.3779644730092272
brought,table,0.6546536707079771
paper,table,0.6546536707079771
boys,table,0.3779644730092272
evening,table,0.9999999999999998
sight,table,0.4879500364742666
body,table,0.4879500364742666
called,table,0.4879500364742666
answered,table,0.3779644730092272
nice,table,0.6546536707079771
hall,table,0.4879500364742666
cried,table,0.4879500364742666
home,table,0.4879500364742666
caught,table,0.4879500364742666
ran,table,0.4879500364742666
sky,table,0.6546536707079771
hat,table,0.9999999999999998
windows,table,0.9999999999999998
water,table,0.6546536707079771
sitting,table,0.6546536707079771
waiting,table,0.6546536707079771
tea,table,0.4879500364742666
woman,table,0.9999999999999998
dinner,table,0.6546536707079771
walked,table,0.6546536707079771
remember,table,0.9999999999999998
feel,table,0.9999999999999998
talking,table,0.6546536707079771
top,table,0.3779644730092272
thinking,table,0.6546536707079771
passed,table,0.6546536707079771
matter,table,0.4879500364742666
pink,table,0.6546536707079771
world,table,0.6546536707079771
sat,table,0.9999999999999998
people,table,0.9999999999999998
don’t,table,0.2927700218845599
corner,table,0.6546536707079771
moment,table,0.9999999999999998
wall,table,0.6546536707079771
god,table,0.6546536707079771
person,table,0.3779644730092272
real,table,0.4879500364742666
house,table,0.9999999999999998
memory,table,0.6546536707079771
child,table,0.4879500364742666
morning,table,0.9999999999999998
country,table,0.6546536707079771
women,table,0.9999999999999998
stood,table,0.6546536707079771
talk,table,0.6546536707079771
didn’t,table,0.2927700218845599
i’m,table,0.2927700218845599
understand,table,0.4879500364742666
spoke,table,0.4879500364742666
call,table,0.3779644730092272
it’s,table,0.2927700218845599
fell,table,0.6546536707079771
letter,table,0.4879500364742666
that’s,table,0.3779644730092272
late,table,0.6546536707079771
chair,table,0.6546536707079771
smiling,table,0.3779644730092272
smiled,table,0.4879500364742666
can’t,table,0.2927700218845599
sit,table,0.9999999999999998
pleasure,table,0.3779644730092272
street,table,0.9999999999999998
poor,table,0.9999999999999998
set,table,0.4879500364742666
church,table,0.4879500364742666
silence,table,0.6546536707079771
fine,table,0.4879500364742666
mind,table,0.9999999999999998
happened,table,0.3779644730092272
children,table,0.6546536707079771
couldn’t,table,0.21821789023599236
suddenly,table,0.6546536707079771
girl,table,0.6546536707079771
taking,table,0.6546536707079771
life,table,0.9999999999999998
feeling,table,0.3779644730092272
sin,table,0.3779644730092272
arm,table,0.4879500364742666
half,table,0.9999999999999998
front,table,0.3779644730092272
saint,table,0.3779644730092272
family,table,0.3779644730092272
times,table,0.4879500364742666
appeared,table,0.4879500364742666
carriage,table,0.6546536707079771
aunt,table,0.4879500364742666
josephine,table,0.21821789023599236
smile,table,0.4879500364742666
idea,table,0.3779644730092272
simply,table,0.4879500364742666
form,table,0.4879500364742666
girls,table,0.6546536707079771
sense,table,0.4879500364742666
afternoon,table,0.6546536707079771
flanders,table,0.21821789023599236
de,table,0.3779644730092272
sort,table,0.4879500364742666
miss,table,0.6546536707079771
jacob,table,0.21821789023599236
i’ve,table,0.21821789023599236
blue,stephen,0.21821789023599236
beautiful,stephen,0.2927700218845599
found,stephen,0.21821789023599236
fellow,stephen,0.21821789023599236
sleep,stephen,0.21821789023599236
pale,stephen,0.2927700218845599
play,stephen,0.21821789023599236
soft,stephen,0.21821789023599236
fire,stephen,0.21821789023599236
desire,stephen,0.21821789023599236
run,stephen,0.21821789023599236
true,stephen,0.2927700218845599
beneath,stephen,0.21821789023599236
lips,stephen,0.2927700218845599
rest,stephen,0.21821789023599236
ah,stephen,0.21821789023599236
sound,stephen,0.21821789023599236
phrase,stephen,0.21821789023599236
beauty,stephen,0.21821789023599236
standing,stephen,0.21821789023599236
close,stephen,0.2927700218845599
cold,stephen,0.21821789023599236
coming,stephen,0.21821789023599236
road,stephen,0.21821789023599236
boy,stephen,0.2927700218845599
father,stephen,0.2927700218845599
told,stephen,0.21821789023599236
looked,stephen,0.21821789023599236
warm,stephen,0.2927700218845599
mother,stephen,0.3779644730092272
brought,stephen,0.21821789023599236
paper,stephen,0.21821789023599236
boys,stephen,0.3779644730092272
sight,stephen,0.2927700218845599
body,stephen,0.2927700218845599
called,stephen,0.2927700218845599
answered,stephen,0.3779644730092272
dedalus,stephen,0.9999999999999998
nice,stephen,0.21821789023599236
hall,stephen,0.2927700218845599
cried,stephen,0.2927700218845599
home,stephen,0.2927700218845599
caught,stephen,0.2927700218845599
ran,stephen,0.2927700218845599
sky,stephen,0.21821789023599236
water,stephen,0.21821789023599236
sitting,stephen,0.21821789023599236
waiting,stephen,0.21821789023599236
tea,stephen,0.2927700218845599
dinner,stephen,0.21821789023599236
walked,stephen,0.21821789023599236
talking,stephen,0.21821789023599236
top,stephen,0.3779644730092272
thinking,stephen,0.21821789023599236
passed,stephen,0.21821789023599236
matter,stephen,0.2927700218845599
pink,stephen,0.21821789023599236
world,stephen,0.21821789023599236
don’t,stephen,0.4879500364742666
corner,stephen,0.21821789023599236
wall,stephen,0.21821789023599236
god,stephen,0.21821789023599236
person,stephen,0.3779644730092272
real,stephen,0.2927700218845599
memory,stephen,0.21821789023599236
child,stephen,0.2927700218845599
country,stephen,0.21821789023599236
stood,stephen,0.21821789023599236
talk,stephen,0.21821789023599236
didn’t,stephen,0.4879500364742666
i’m,stephen,0.4879500364742666
understand,stephen,0.2927700218845599
spoke,stephen,0.2927700218845599
call,stephen,0.3779644730092272
it’s,stephen,0.4879500364742666
fell,stephen,0.21821789023599236
letter,stephen,0.2927700218845599
that’s,stephen,0.3779644730092272
late,stephen,0.21821789023599236
chair,stephen,0.21821789023599236
smiling,stephen,0.3779644730092272
smiled,stephen,0.2927700218845599
can’t,stephen,0.4879500364742666
pleasure,stephen,0.3779644730092272
set,stephen,0.2927700218845599
church,stephen,0.2927700218845599
silence,stephen,0.21821789023599236
fine,stephen,0.2927700218845599
happened,stephen,0.3779644730092272
children,stephen,0.21821789023599236
couldn’t,stephen,0.6546536707079771
suddenly,stephen,0.21821789023599236
girl,stephen,0.21821789023599236
taking,stephen,0.21821789023599236
feeling,stephen,0.3779644730092272
sin,stephen,0.3779644730092272
arm,stephen,0.2927700218845599
front,stephen,0.3779644730092272
saint,stephen,0.3779644730092272
family,stephen,0.3779644730092272
times,stephen,0.2927700218845599
appeared,stephen,0.2927700218845599
carriage,stephen,0.21821789023599236
aunt,stephen,0.2927700218845599
josephine,stephen,0.6546536707079771
smile,stephen,0.2927700218845599
idea,stephen,0.3779644730092272
simply,stephen,0.2927700218845599
form,stephen,0.2927700218845599
girls,stephen,0.21821789023599236
sense,stephen,0.2927700218845599
afternoon,stephen,0.21821789023599236
cranly,stephen,0.9999999999999998
flanders,stephen,0.6546536707079771
de,stephen,0.3779644730092272
blue,boys,0.5773502691896257
love,boys,0.3779644730092272
light,boys,0.3779644730092272
days,boys,0.3779644730092272
heart,boys,0.3779644730092272
beautiful,boys,0.7745966692414833
soul,boys,0.3779644730092272
death,boys,0.3779644730092272
dark,boys,0.3779644730092272
lay,boys,0.3779644730092272
found,boys,0.5773502691896257
fellow,boys,0.5773502691896257
hair,boys,0.3779644730092272
dear,boys,0.3779644730092272
day,boys,0.3779644730092272
sleep,boys,0.5773502691896257
pale,boys,0.7745966692414833
flowers,boys,0.3779644730092272
yellow,boys,0.3779644730092272
wind,boys,0.3779644730092272
play,boys,0.5773502691896257
soft,boys,0.5773502691896257
book,boys,0.3779644730092272
read,boys,0.3779644730092272
fire,boys,0.5773502691896257
desire,boys,0.5773502691896257
run,boys,0.5773502691896257
slowly,boys,0.3779644730092272
true,boys,0.7745966692414833
beneath,boys,0.5773502691896257
garden,boys,0.3779644730092272
lips,boys,0.7745966692414833
bed,boys,0.3779644730092272
grey,boys,0.3779644730092272
word,boys,0.3779644730092272
friends,boys,0.3779644730092272
words,boys,0.3779644730092272
round,boys,0.3779644730092272
rest,boys,0.5773502691896257
arms,boys,0.3779644730092272
ah,boys,0.5773502691896257
sun,boys,0.3779644730092272
sound,boys,0.5773502691896257
strange,boys,0.3779644730092272
phrase,boys,0.5773502691896257
beauty,boys,0.5773502691896257
standing,boys,0.5773502691896257
speak,boys,0.3779644730092272
close,boys,0.7745966692414833
cold,boys,0.5773502691896257
coming,boys,0.5773502691896257
road,boys,0.5773502691896257
boy,boys,0.7745966692414833
father,boys,0.7745966692414833
told,boys,0.5773502691896257
looked,boys,0.5773502691896257
rose,boys,0.3779644730092272
warm,boys,0.7745966692414833
mother,boys,0.9999999999999998
brought,boys,0.5773502691896257
paper,boys,0.5773502691896257
table,boys,0.3779644730092272
stephen,boys,0.3779644730092272
evening,boys,0.3779644730092272
sight,boys,0.7745966692414833
body,boys,0.7745966692414833
called,boys,0.7745966692414833
answered,boys,0.9999999999999998
dedalus,boys,0.3779644730092272
nice,boys,0.5773502691896257
hall,boys,0.7745966692414833
cried,boys,0.7745966692414833
home,boys,0.7745966692414833
caught,boys,0.7745966692414833
ran,boys,0.7745966692414833
sky,boys,0.5773502691896257
hat,boys,0.3779644730092272
windows,boys,0.3779644730092272
water,boys,0.5773502691896257
sitting,boys,0.5773502691896257
waiting,boys,0.5773502691896257
tea,boys,0.7745966692414833
woman,boys,0.3779644730092272
dinner,boys,0.5773502691896257
walked,boys,0.5773502691896257
remember,boys,0.3779644730092272
feel,boys,0.3779644730092272
talking,boys,0.5773502691896257
top,boys,0.9999999999999998
thinking,boys,0.5773502691896257
passed,boys,0.5773502691896257
matter,boys,0.7745966692414833
pink,boys,0.5773502691896257
world,boys,0.5773502691896257
sat,boys,0.3779644730092272
people,boys,0.3779644730092272
don’t,boys,0.2581988897471611
corner,boys,0.5773502691896257
moment,boys,0.3779644730092272
wall,boys,0.5773502691896257
god,boys,0.5773502691896257
person,boys,0.9999999999999998
real,boys,0.7745966692414833
house,boys,0.3779644730092272
memory,boys,0.5773502691896257
child,boys,0.7745966692414833
morning,boys,0.3779644730092272
country,boys,0.5773502691896257
women,boys,0.3779644730092272
stood,boys,0.5773502691896257
talk,boys,0.5773502691896257
didn’t,boys,0.2581988897471611
i’m,boys,0.2581988897471611
understand,boys,0.7745966692414833
spoke,boys,0.7745966692414833
call,boys,0.9999999999999998
it’s,boys,0.2581988897471611
fell,boys,0.5773502691896257
letter,boys,0.7745966692414833
late,boys,0.5773502691896257
chair,boys,0.5773502691896257
smiling,boys,0.9999999999999998
smiled,boys,0.7745966692414833
can’t,boys,0.2581988897471611
sit,boys,0.3779644730092272
pleasure,boys,0.9999999999999998
street,boys,0.3779644730092272
poor,boys,0.3779644730092272
set,boys,0.7745966692414833
church,boys,0.7745966692414833
silence,boys,0.5773502691896257
fine,boys,0.7745966692414833
mind,boys,0.3779644730092272
happened,boys,0.9999999999999998
children,boys,0.5773502691896257
couldn’t,boys,0.5773502691896257
suddenly,boys,0.5773502691896257
girl,boys,0.5773502691896257
taking,boys,0.5773502691896257
life,boys,0.3779644730092272
feeling,boys,0.9999999999999998
sin,boys,0.9999999999999998
arm,boys,0.7745966692414833
half,boys,0.3779644730092272
front,boys,0.9999999999999998
saint,boys,0.4999999999999999
family,boys,0.9999999999999998
times,boys,0.7745966692414833
appeared,boys,0.7745966692414833
carriage,boys,0.5773502691896257
aunt,boys,0.7745966692414833
josephine,boys,0.5773502691896257
smile,boys,0.7745966692414833
idea,boys,0.9999999999999998
simply,boys,0.7745966692414833
form,boys,0.7745966692414833
girls,boys,0.5773502691896257
sense,boys,0.7745966692414833
afternoon,boys,0.5773502691896257
cranly,boys,0.3779644730092272
flanders,boys,0.5773502691896257
de,boys,0.4999999999999999
combray,boys,0.3779644730092272
mme,boys,0.3779644730092272
sort,boys,0.2581988897471611
françoise,boys,0.3779644730092272
swann,boys,0.3779644730092272
verdurin,boys,0.3779644730092272
odette,boys,0.3779644730092272
jacob,boys,0.5773502691896257
kezia,boys,0.3779644730092272
coming,evening,0.6546536707079771
road,evening,0.6546536707079771
boy,evening,0.4879500364742666
father,evening,0.4879500364742666
told,evening,0.6546536707079771
looked,evening,0.6546536707079771
rose,evening,0.9999999999999998
warm,evening,0.4879500364742666
mother,evening,0.3779644730092272
brought,evening,0.6546536707079771
paper,evening,0.6546536707079771
table,evening,0.9999999999999998
boys,evening,0.3779644730092272
sight,evening,0.4879500364742666
body,evening,0.4879500364742666
called,evening,0.4879500364742666
answered,evening,0.3779644730092272
nice,evening,0.6546536707079771
hall,evening,0.4879500364742666
cried,evening,0.4879500364742666
home,evening,0.4879500364742666
caught,evening,0.4879500364742666
ran,evening,0.4879500364742666
sky,evening,0.6546536707079771
hat,evening,0.9999999999999998
windows,evening,0.9999999999999998
water,evening,0.6546536707079771
sitting,evening,0.6546536707079771
waiting,evening,0.6546536707079771
tea,evening,0.4879500364742666
woman,evening,0.9999999999999998
dinner,evening,0.6546536707079771
walked,evening,0.6546536707079771
remember,evening,0.9999999999999998
feel,evening,0.9999999999999998
talking,evening,0.6546536707079771
top,evening,0.3779644730092272
thinking,evening,0.6546536707079771
passed,evening,0.6546536707079771
matter,evening,0.4879500364742666
